From Date,O3,Temperature,SO2,PM10,NO2,CO
2015-11-16 9:00:00,95.15,75.2,26.06,418.14,86.17,2.23
2015-11-16 12:00:00,92.93,82.4,19.97,324.65,67.91,1.08
2015-11-16 15:00:00,109.54,84.2,11.45,307.71,41.82,0.92
2015-11-16 18:00:00,42.61,78.8,12.61,256.43,76.89,1.34
2015-11-16 21:00:00,65.75,73.4,20.62,204.61,102.62,2.53
2015-11-17 0:00:00,87.59,68.0,19.37,319.49,70.36,1.48
2015-11-17 3:00:00,64.44,68.0,16.63,263.42,34.99,0.91
2015-11-17 6:00:00,58.8,64.4,20.31,220.58,49.96,10.43
2015-11-17 9:00:00,62.18,64.4,20.92,340.49,64.62,1.57
2015-11-17 12:00:00,105.91,80.6,16.64,285.06,47.39,1.26
2015-11-17 15:00:00,77.64,81.69999999999999,11.22,193.88,29.11,1.01
2015-11-17 18:00:00,58.51,75.2,15.56,224.65,73.96,3.26
2015-11-17 21:00:00,63.82,64.4,22.06,356.13,95.47,2.76
2015-11-18 0:00:00,85.11,60.8,27.52,369.04,90.24,3.16
2015-11-18 3:00:00,66.55,57.2,18.27,373.09,62.15,1.57
2015-11-18 6:00:00,60.92,55.0,14.48,401.95,51.1,1.62
2015-11-18 9:00:00,131.15,56.7,22.81,430.44,67.14,2.11
2015-11-18 12:00:00,104.8,77.0,23.87,404.96,65.25,2.05
2015-11-18 15:00:00,106.11,80.6,16.24,227.53,40.64,1.5
2015-11-18 18:00:00,55.91,71.6,24.55,280.28,94.49,2.16
2015-11-18 21:00:00,89.47,68.0,26.46,425.27,120.52,4.41
2015-11-19 0:00:00,103.94,60.8,32.22,459.78,110.6,3.05
2015-11-19 3:00:00,97.17,59.0,22.0,390.88,82.77,3.17
2015-11-19 6:00:00,70.65,53.6,13.73,313.71,63.94,2.81
2015-11-19 9:00:00,69.42,66.2,21.7,286.62,94.35,2.32
2015-11-19 12:00:00,128.38,78.44999999999999,40.26,456.46,124.14,2.48
2015-11-19 15:00:00,109.8,80.6,21.96,374.23,56.06,0.77
2015-11-19 18:00:00,69.54,73.4,23.05,322.41,103.88,2.03
2015-11-19 21:00:00,112.53,62.7,30.74,509.98,138.67,5.17
2015-11-20 0:00:00,127.71,60.8,37.48,580.83,125.38,5.87
2015-11-20 3:00:00,119.15,57.2,24.36,517.55,95.2,3.34
2015-11-20 6:00:00,121.68,55.4,16.43,534.83,76.16,2.75
2015-11-20 9:00:00,122.27,62.6,20.99,571.83,115.52,2.34
2015-11-20 12:00:00,188.7,78.8,31.98,544.58,101.98,1.77
2015-11-20 15:00:00,115.23,80.6,22.57,408.41,58.89,1.32
2015-11-20 18:00:00,62.67,69.8,18.32,214.59,103.78,2.54
2015-11-20 21:00:00,90.26,64.4,34.9,433.99,130.88,5.56
2015-11-21 0:00:00,125.94,57.2,45.32,489.15,122.02,6.63
2015-11-21 3:00:00,130.44,57.2,26.64,473.14,89.17,4.01
2015-11-21 6:00:00,116.44,55.4,19.74,481.6,75.62,1.59
2015-11-21 9:00:00,125.34,62.6,15.89,522.13,99.53,1.84
2015-11-21 12:00:00,138.41,78.8,20.36,494.18,83.7,1.43
2015-11-21 15:00:00,105.12,80.6,17.07,376.54,55.92,1.08
2015-11-21 18:00:00,68.76,71.6,18.19,436.21,122.71,2.37
2015-11-21 21:00:00,101.06,68.1,28.45,557.98,136.27,4.63
2015-11-22 0:00:00,137.57,64.4,42.0,575.5,125.45,5.76
2015-11-22 3:00:00,145.22,57.2,19.15,508.61,87.65,2.5
2015-11-22 6:00:00,109.29,55.4,13.68,498.59,89.41,2.25
2015-11-22 9:00:00,103.4,62.7,14.76,516.35,92.2,1.54
2015-11-22 12:00:00,111.01,78.8,18.55,422.9,59.79,1.06
2015-11-22 15:00:00,97.49,82.4,21.41,299.85,50.43,1.24
2015-11-22 18:00:00,70.96,73.4,16.66,286.71,99.76,2.02
2015-11-22 21:00:00,129.63,66.2,26.67,495.24,127.05,4.94
2015-11-23 0:00:00,159.28,60.8,45.28,512.65,129.46,5.34
2015-11-23 3:00:00,178.11,57.2,22.4,401.85,106.76,4.29
2015-11-23 6:00:00,153.12,55.4,14.24,395.77,83.68,3.09
2015-11-23 9:00:00,137.9,63.7,19.66,455.79,136.46,3.2
2015-11-23 12:00:00,149.88,80.6,25.58,384.93,102.68,1.68
2015-11-23 15:00:00,100.03,82.4,23.74,333.89,60.67,1.08
2015-11-23 18:00:00,69.08,71.6,24.06,265.15,113.95,2.86
2015-11-23 21:00:00,106.96,62.95,30.66,498.17,121.33,5.17
2015-11-24 0:00:00,137.74,59.0,39.77,487.44,108.24,6.86
2015-11-24 3:00:00,135.58,59.0,30.26,413.11,91.24,4.74
2015-11-24 6:00:00,112.93,55.4,19.54,392.06,66.14,2.53
2015-11-24 9:00:00,141.64,62.6,16.16,482.19,103.49,2.11
2015-11-24 12:00:00,128.41,77.0,11.19,513.19,84.81,0.88
2015-11-24 15:00:00,92.17,80.6,16.04,389.69,67.98,0.93
2015-11-24 18:00:00,56.12,73.4,23.08,411.8,122.48,2.18
2015-11-24 21:00:00,109.38,64.4,16.65,352.8,99.04,2.73
2015-11-25 0:00:00,89.17,60.8,18.71,329.18,85.66,1.44
2015-11-25 3:00:00,76.02,57.2,13.56,309.72,50.09,1.04
2015-11-25 6:00:00,62.1,55.4,10.14,234.52,46.15,1.34
2015-11-25 9:00:00,67.89,64.4,17.51,333.77,54.59,1.34
2015-11-25 12:00:00,99.96,78.8,16.48,334.45,46.5,1.2
2015-11-25 15:00:00,93.1,80.6,12.53,277.39,26.57,0.95
2015-11-25 18:00:00,55.81,71.6,22.54,285.39,68.08,1.81
2015-11-25 21:00:00,88.1,64.4,18.16,326.29,75.34,2.75
2015-11-26 0:00:00,99.72,62.6,19.6,326.12,62.56,2.16
2015-11-26 3:00:00,75.93,57.2,12.72,273.49,48.29,1.54
2015-11-26 6:00:00,73.75,55.4,9.63,264.36,46.18,1.56
2015-11-26 9:00:00,102.45,69.8,17.7,468.16,67.54,2.03
2015-11-26 12:00:00,180.91,80.6,49.42,399.0,86.19,1.09
2015-11-26 15:00:00,81.73,80.6,17.65,236.44,43.62,0.89
2015-11-26 18:00:00,69.81,73.4,24.6,343.58,83.58,2.02
2015-11-26 21:00:00,83.24,66.2,15.79,272.76,80.44,2.78
2015-11-27 0:00:00,104.53,64.4,29.07,354.28,89.76,2.35
2015-11-27 3:00:00,110.94,62.6,17.26,290.24,79.1,1.57
2015-11-27 6:00:00,51.71,55.4,12.34,166.44,45.89,0.99
2015-11-27 9:00:00,67.83,59.0,15.6,337.03,52.61,1.36
2015-11-27 12:00:00,84.37,68.0,28.26,534.47,91.07,1.86
2015-11-27 15:00:00,127.91,71.6,29.6,424.34,81.98,1.63
2015-11-27 18:00:00,100.81,69.8,19.82,400.71,88.12,2.06
2015-11-27 21:00:00,87.6,68.0,18.73,327.84,68.8,1.99
2015-11-28 0:00:00,79.67,64.4,17.27,296.69,50.25,1.52
2015-11-28 3:00:00,72.25,62.6,15.96,248.59,42.23,1.22
2015-11-28 6:00:00,77.4,60.650000000000006,14.08,241.96,32.7,1.48
2015-11-28 9:00:00,96.0,62.6,17.85,293.89,44.99,1.59
2015-11-28 12:00:00,110.68,73.4,24.99,363.43,60.28,1.6
2015-11-28 15:00:00,120.42,73.4,23.17,372.42,58.15,1.63
2015-11-28 18:00:00,16.53,69.8,13.79,242.97,35.55,1.16
2015-11-28 21:00:00,9.68,64.4,8.78,266.07,48.36,1.16
2015-11-29 0:00:00,6.01,60.8,11.62,300.69,43.2,1.11
2015-11-29 3:00:00,6.4,60.8,13.43,253.31,39.4,1.15
2015-11-29 6:00:00,3.78,59.0,7.47,252.06,24.65,1.15
2015-11-29 9:00:00,4.58,64.4,11.33,338.06,20.86,1.17
2015-11-29 12:00:00,142.21,75.2,35.67,413.16,84.56,1.65
2015-11-29 15:00:00,106.11,77.0,23.03,393.11,64.09,1.36
2015-11-29 18:00:00,87.98,69.8,26.53,409.83,73.13,2.22
2015-11-29 21:00:00,114.75,66.2,31.46,457.51,59.27,3.59
2015-11-30 0:00:00,117.91,60.8,42.98,423.28,46.56,3.16
2015-11-30 3:00:00,127.7,60.8,29.75,457.98,36.6,2.33
2015-11-30 6:00:00,120.99,59.0,23.07,422.67,32.65,1.96
2015-11-30 9:00:00,151.07,59.4,22.71,398.46,59.31,2.63
2015-11-30 12:00:00,122.85,77.0,29.64,405.08,104.13,1.81
2015-11-30 15:00:00,154.43,78.8,21.13,412.82,112.32,2.11
2015-11-30 18:00:00,119.43,71.6,28.29,422.45,103.42,3.0
2015-11-30 21:00:00,142.18,66.2,19.18,434.71,106.15,3.38
2016-10-01 0:00:00,190.65,75.3,20.29,413.16,111.1,1.7
2016-10-01 3:00:00,137.47,75.3,44.47,295.33,112.15,1.65
2016-10-01 6:00:00,89.97,75.3,20.36,192.36,58.32,1.34
2016-10-01 9:00:00,95.17,76.8,45.79,226.0,63.78,1.03
2016-10-01 12:00:00,95.66,76.8,27.36,133.52,47.37,0.97
2016-10-01 15:00:00,87.16,73.5,9.5,124.55,44.41,0.89
2016-10-01 18:00:00,88.05,75.3,11.92,171.72,82.12,0.92
2016-10-01 21:00:00,119.93,75.3,21.85,341.39,102.4,2.32
2016-10-02 0:00:00,141.84,77.1,16.54,298.67,72.4,1.76
2016-10-02 3:00:00,82.0,77.1,26.84,158.61,74.66,0.78
2016-10-02 6:00:00,61.46,77.1,6.44,99.94,48.96,0.58
2016-10-02 9:00:00,73.17,77.4,15.8,135.94,39.99,0.6
2016-10-02 12:00:00,47.42,76.8,17.13,86.39,27.66,0.46
2016-10-02 15:00:00,53.91,75.3,5.98,106.35,40.83,1.01
2016-10-02 18:00:00,68.7,76.8,14.59,261.61,86.88,1.41
2016-10-02 21:00:00,99.82,77.1,18.36,386.47,103.77,2.74
2016-10-03 0:00:00,141.67,77.1,19.6,353.71,79.26,1.8
2016-10-03 3:00:00,136.93,77.1,21.56,219.4,71.81,1.43
2016-10-03 6:00:00,69.76,77.1,13.18,112.84,49.93,0.75
2016-10-03 9:00:00,78.19,77.1,17.24,231.28,53.47,0.91
2016-10-03 12:00:00,57.72,75.0,13.68,112.72,34.44,0.52
2016-10-03 15:00:00,70.05,75.0,3.24,155.04,52.66,0.94
2016-10-03 18:00:00,87.5,75.3,11.35,312.73,90.17,1.09
2016-10-03 21:00:00,115.83,77.1,7.64,243.58,102.46,1.4
2016-10-04 0:00:00,154.97,77.1,9.58,407.42,86.96,1.24
2016-10-04 3:00:00,138.61,78.9,21.87,335.59,109.93,1.3
2016-10-04 6:00:00,114.22,78.9,12.56,360.54,56.31,1.33
2016-10-04 9:00:00,144.23,78.9,20.11,397.93,90.88,1.52
2016-10-04 12:00:00,182.81,75.6,15.78,299.64,86.42,1.34
2016-10-04 15:00:00,108.9,72.0,3.8,232.6,70.09,1.4
2016-10-04 18:00:00,67.62,75.3,13.16,102.91,111.02,1.4
2016-10-04 21:00:00,54.79,75.3,8.01,71.22,57.75,0.94
2016-10-05 0:00:00,67.62,73.5,8.9,77.85,60.19,1.0
2016-10-05 3:00:00,71.77,73.5,11.34,72.44,71.94,0.78
2016-10-05 6:00:00,79.97,75.3,8.0,97.17,55.93,0.88
2016-10-05 9:00:00,108.46,75.3,23.4,165.12,70.68,1.25
2016-10-05 12:00:00,82.81,73.5,23.89,161.22,117.47,1.18
2016-10-05 15:00:00,83.21,73.8,9.21,164.06,65.31,0.86
2016-10-05 18:00:00,84.75,75.6,11.6,210.76,92.81,1.25
2016-10-05 21:00:00,92.89,75.3,11.03,213.43,105.48,2.14
2016-10-06 0:00:00,105.68,75.3,17.68,279.47,90.72,1.68
2016-10-06 3:00:00,95.66,77.1,18.36,197.44,119.8,1.36
2016-10-06 6:00:00,90.84,75.3,13.2,169.88,66.68,0.97
2016-10-06 9:00:00,130.99,75.3,24.21,234.99,83.76,1.32
2016-10-06 12:00:00,92.71,72.5,21.14,201.21,83.19,1.21
2016-10-06 15:00:00,106.75,75.0,5.34,265.45,66.81,1.07
2016-10-06 18:00:00,114.64,75.0,12.87,184.0,110.83,1.26
2016-10-06 21:00:00,137.38,77.1,13.78,277.5,139.95,1.78
2016-10-07 0:00:00,116.43,77.1,8.26,279.64,80.96,1.07
2016-10-07 3:00:00,117.0,77.1,18.16,207.94,83.66,1.03
2016-10-07 6:00:00,91.07,77.1,10.62,211.33,60.49,1.06
2016-10-07 9:00:00,106.01,75.6,18.94,279.21,77.31,1.24
2016-10-07 12:00:00,107.12,69.9,16.63,361.28,57.53,0.93
2016-10-07 15:00:00,81.49,68.4,5.87,278.61,51.97,0.97
2016-10-07 18:00:00,78.55,71.2,11.59,257.22,78.21,1.17
2016-10-07 21:00:00,102.34,69.9,19.77,417.06,118.51,2.56
2016-10-08 0:00:00,115.83,71.7,25.21,414.0,90.77,2.15
2016-10-08 3:00:00,116.16,71.7,19.56,303.43,75.49,1.65
2016-10-08 6:00:00,137.04,71.7,17.2,351.97,74.92,2.08
2016-10-08 9:00:00,118.85,73.5,11.58,358.92,84.49,1.32
2016-10-08 12:00:00,88.07,69.9,14.98,266.97,58.38,1.17
2016-10-08 15:00:00,71.74,66.6,3.37,266.5,44.97,0.83
2016-10-08 18:00:00,74.73,68.1,8.92,314.44,69.89,0.92
2016-10-08 21:00:00,97.72,69.9,21.94,346.22,109.3,2.25
2016-10-09 0:00:00,115.92,69.9,25.08,371.56,81.68,1.94
2016-10-09 3:00:00,128.53,69.9,25.66,278.0,78.35,1.48
2016-10-09 6:00:00,102.49,71.7,25.68,395.39,72.68,1.54
2016-10-09 9:00:00,181.57,71.4,16.39,372.94,114.41,1.29
2016-10-09 12:00:00,103.51,72.7,14.7,280.5,59.39,0.9
2016-10-09 15:00:00,134.31,71.4,8.93,279.72,66.6,1.04
2016-10-09 18:00:00,106.86,71.7,12.67,323.17,121.95,1.07
2016-10-09 21:00:00,191.81,68.1,15.28,395.5,136.03,1.64
2016-10-10 0:00:00,175.21,69.9,19.1,231.16,107.33,2.79
2016-10-10 3:00:00,218.66,68.1,30.56,404.83,94.98,1.47
2016-10-10 6:00:00,55.73,60.9,4.66,180.61,54.81,0.51
2016-10-10 9:00:00,58.6,62.7,19.44,213.67,68.83,0.66
2016-10-10 12:00:00,78.95,63.75,19.44,228.19,70.57,0.62
2016-10-10 15:00:00,77.73,64.5,18.59,179.28,53.25,1.06
2016-10-10 18:00:00,93.07,69.4,15.92,301.06,107.02,1.16
2016-10-10 21:00:00,135.06,68.1,17.37,443.61,150.62,2.33
2016-10-11 0:00:00,130.75,69.9,14.25,407.39,127.8,1.63
2016-10-11 3:00:00,119.22,69.9,22.06,242.16,87.39,1.65
2016-10-11 6:00:00,116.44,66.3,13.8,397.45,68.32,1.68
2016-10-11 9:00:00,112.3,68.1,18.41,398.95,85.79,1.59
2016-10-11 12:00:00,109.87,63.4,16.89,291.95,49.29,1.81
2016-10-11 15:00:00,73.33,60.6,6.52,208.33,41.86,0.87
2016-10-11 18:00:00,71.46,63.2,14.26,230.1,91.14,1.24
2016-10-11 21:00:00,119.97,60.9,20.53,372.95,128.82,2.53
2016-10-12 0:00:00,125.75,60.9,21.03,476.83,105.01,2.09
2016-10-12 3:00:00,114.67,62.7,22.1,336.72,86.99,0.88
2016-10-12 6:00:00,78.54,60.9,16.0,247.78,62.27,0.64
2016-10-12 9:00:00,89.97,64.0,18.9,319.0,62.99,0.59
2016-10-12 12:00:00,91.27,63.4,21.04,262.17,61.77,0.5
2016-10-12 15:00:00,76.92,59.8,10.11,208.34,42.58,1.1
2016-10-12 18:00:00,77.52,61.4,19.61,247.56,83.61,0.58
2016-10-12 21:00:00,104.57,57.3,21.87,342.0,137.4,1.9
2016-10-13 0:00:00,111.54,57.3,20.32,465.94,120.81,1.23
2016-10-13 3:00:00,97.95,57.3,23.95,259.63,85.1,0.33
2016-10-13 6:00:00,57.98,57.3,14.18,286.44,82.47,0.28
2016-10-13 9:00:00,71.32,61.6,20.4,375.61,73.21,0.25
2016-10-13 12:00:00,65.9,65.0,18.36,232.82,55.98,0.21
2016-10-13 15:00:00,61.63,61.4,7.4,169.9,46.78,0.5
2016-10-13 18:00:00,62.44,59.8,15.21,221.92,92.77,0.6
2016-10-13 21:00:00,104.37,57.3,32.87,284.29,122.26,2.61
2016-10-14 0:00:00,111.9,59.1,29.56,416.79,99.35,1.69
2016-10-14 3:00:00,129.82,59.1,26.0,404.45,79.79,0.75
2016-10-14 6:00:00,73.47,57.3,20.62,265.0,68.39,0.59
2016-10-14 9:00:00,87.02,57.3,19.16,373.33,87.35,0.81
2016-10-14 12:00:00,85.49,65.0,20.64,271.45,72.73,1.14
2016-10-14 15:00:00,60.09,63.2,12.37,190.61,47.76,0.71
2016-10-14 18:00:00,58.62,53.7,21.25,214.68,100.57,0.89
2016-10-14 21:00:00,108.78,57.3,22.24,393.54,142.12,2.32
2016-10-15 0:00:00,120.59,55.5,25.29,350.97,133.75,1.63
2016-10-15 3:00:00,128.76,59.1,26.01,279.11,88.1,0.79
2016-10-15 6:00:00,93.52,57.3,22.52,233.63,97.75,1.3
2016-10-15 9:00:00,189.88,60.4,23.94,426.52,100.43,1.32
2016-10-15 12:00:00,141.62,65.0,22.51,457.92,96.53,0.73
2016-10-15 15:00:00,112.36,62.9,12.1,277.5,65.28,0.55
2016-10-15 18:00:00,89.1,64.4,20.6,244.83,123.09,0.97
2016-10-15 21:00:00,133.45,57.3,28.87,537.22,161.29,2.62
2016-10-16 0:00:00,106.32,57.3,20.29,263.82,124.23,1.59
2016-10-16 3:00:00,102.19,55.5,37.09,333.28,86.67,1.29
2016-10-16 6:00:00,126.41,57.3,17.34,433.5,92.69,1.0
2016-10-16 9:00:00,99.78,60.6,21.91,430.55,87.31,0.77
2016-10-16 12:00:00,117.12,62.6,23.75,304.94,69.17,0.82
2016-10-16 15:00:00,76.95,59.3,10.24,177.17,50.26,0.55
2016-10-16 18:00:00,62.59,62.4,15.39,200.56,101.53,0.66
2016-10-16 21:00:00,97.45,57.3,39.67,530.33,126.23,3.48
2016-10-17 0:00:00,146.15,59.1,40.99,445.03,121.98,2.7
2016-10-17 3:00:00,142.68,57.3,35.46,389.39,86.74,2.49
2016-10-17 6:00:00,106.59,57.3,18.48,349.95,67.45,1.52
2016-10-17 9:00:00,105.62,62.2,25.72,400.89,93.48,1.61
2016-10-17 12:00:00,114.73,60.9,31.98,397.17,74.09,1.22
2016-10-17 15:00:00,88.31,46.5,17.05,174.61,58.83,1.06
2016-10-17 18:00:00,74.71,59.0,17.77,219.84,114.72,1.71
2016-10-17 21:00:00,122.76,55.5,39.21,369.92,145.27,3.62
2016-10-18 0:00:00,166.95,57.3,33.65,369.35,114.86,2.12
2016-10-18 3:00:00,117.33,57.3,26.38,377.19,95.24,1.33
2016-10-18 6:00:00,93.72,55.5,17.94,381.44,70.83,0.88
2016-10-18 9:00:00,111.73,59.8,23.13,475.56,95.25,1.24
2016-10-18 12:00:00,132.58,61.6,26.72,358.53,78.81,0.65
2016-10-18 15:00:00,93.41,59.6,11.26,196.35,54.09,0.8
2016-10-18 18:00:00,72.83,62.6,18.24,265.69,119.29,1.2
2016-10-18 21:00:00,43.12,55.5,31.91,389.92,151.5,3.97
2016-10-19 0:00:00,122.16,59.1,41.96,323.5,117.7,3.22
2016-10-19 3:00:00,62.43,57.3,24.0,377.14,87.16,1.55
2016-10-19 6:00:00,40.36,57.3,13.02,321.81,66.12,0.74
2016-10-19 9:00:00,35.3,58.3,25.7,408.51,104.65,1.03
2016-10-19 12:00:00,126.01,62.4,29.58,345.97,73.16,0.91
2016-10-19 15:00:00,69.25,59.0,12.85,191.5,51.6,0.54
2016-10-19 18:00:00,54.32,62.4,17.17,204.43,93.06,0.69
2016-10-19 21:00:00,120.2,53.7,40.86,459.51,139.26,3.48
2016-10-20 0:00:00,161.67,55.5,37.93,454.62,122.2,4.1
2016-10-20 3:00:00,167.73,53.7,22.23,422.98,87.24,0.98
2016-10-20 6:00:00,80.08,57.3,6.16,292.0,77.23,0.56
2016-10-20 9:00:00,86.34,61.4,26.18,416.11,89.77,0.87
2016-10-20 12:00:00,81.37,61.1,24.13,322.19,61.86,0.65
2016-10-20 15:00:00,64.03,46.5,17.18,216.05,46.95,0.66
2016-10-20 18:00:00,57.15,48.3,20.9,219.58,101.5,1.13
2016-10-20 21:00:00,147.62,51.9,44.62,555.11,156.49,5.34
2016-10-21 0:00:00,45.51,53.7,44.42,664.08,130.32,4.51
2016-10-21 3:00:00,44.34,53.7,36.15,621.16,103.44,1.75
2016-10-21 6:00:00,25.12,53.7,11.92,471.75,77.62,0.48
2016-10-21 9:00:00,26.25,59.8,20.84,526.66,80.04,0.46
2016-10-21 12:00:00,19.84,62.9,20.08,455.0,52.66,0.35
2016-10-21 15:00:00,19.04,51.9,7.9,268.38,41.8,13.13
2016-10-21 18:00:00,21.48,65.7,22.02,327.17,90.12,1.07
2016-10-21 21:00:00,39.2,55.5,51.85,699.19,140.5,4.14
2016-10-22 0:00:00,42.56,55.5,51.4,613.0,140.27,4.12
2016-10-22 3:00:00,73.6,59.1,23.9,541.1,91.94,2.09
2016-10-22 6:00:00,28.73,53.7,4.18,349.9,80.73,0.7
2016-10-22 9:00:00,27.69,58.8,19.92,470.66,71.33,0.78
2016-10-22 12:00:00,28.14,65.2,18.32,585.67,60.01,0.76
2016-10-22 15:00:00,19.6,64.4,8.57,359.18,45.6,1.18
2016-10-22 18:00:00,86.87,64.4,18.58,252.11,93.66,1.09
2016-10-22 21:00:00,130.92,55.5,32.5,525.11,117.2,2.49
2016-10-23 0:00:00,112.3,59.1,24.94,467.5,118.05,1.72
2016-10-23 3:00:00,154.1,59.1,23.97,374.94,78.69,1.49
2016-10-23 6:00:00,126.65,57.3,20.84,391.37,83.73,0.94
2016-10-23 9:00:00,116.35,61.9,17.75,474.72,68.1,0.99
2016-10-23 12:00:00,124.32,65.0,22.96,400.72,67.0,1.11
2016-10-23 15:00:00,113.22,63.9,9.63,356.06,48.78,0.5
2016-10-23 18:00:00,93.46,60.8,19.52,306.58,122.21,0.92
2016-10-23 21:00:00,141.54,51.9,28.06,264.84,143.02,1.36
2016-10-24 0:00:00,127.89,55.5,18.93,304.33,127.3,1.58
2016-10-24 3:00:00,146.56,57.3,26.23,407.89,85.47,1.36
2016-10-24 6:00:00,127.55,53.7,9.85,445.5,76.81,1.13
2016-10-24 9:00:00,129.61,61.4,21.32,462.78,88.47,1.16
2016-10-24 12:00:00,113.7,62.9,21.73,450.47,72.69,1.05
2016-10-24 15:00:00,69.52,63.6,12.75,276.89,43.28,0.56
2016-10-24 18:00:00,62.44,62.1,17.66,223.66,89.91,0.86
2016-10-24 21:00:00,98.27,53.7,36.85,429.49,120.25,2.92
2016-10-25 0:00:00,122.42,55.5,38.14,347.5,121.0,3.18
2016-10-25 3:00:00,140.67,53.7,34.97,252.0,89.28,2.2
2016-10-25 6:00:00,57.53,53.7,10.56,289.28,61.82,0.67
2016-10-25 9:00:00,60.23,61.9,21.09,230.22,49.79,0.83
2016-10-25 12:00:00,57.28,64.4,24.22,394.47,45.11,0.75
2016-10-25 15:00:00,56.98,67.8,6.12,160.28,42.11,3.34
2016-10-25 18:00:00,67.47,63.2,18.35,234.0,108.24,0.86
2016-10-25 21:00:00,124.85,57.3,35.49,424.14,142.53,3.26
2016-10-26 0:00:00,47.3,59.1,41.83,486.06,141.88,3.84
2016-10-26 3:00:00,47.43,59.1,27.04,442.36,99.81,2.45
2016-10-26 6:00:00,124.72,59.1,10.38,362.53,79.73,0.88
2016-10-26 9:00:00,107.96,61.9,32.23,426.83,101.92,1.24
2016-10-26 12:00:00,107.68,65.2,25.72,425.06,85.56,0.76
2016-10-26 15:00:00,113.53,62.4,12.56,273.73,62.94,0.66
2016-10-26 18:00:00,96.36,53.7,31.05,335.61,143.31,1.54
2016-10-26 21:00:00,39.48,59.1,30.46,585.72,176.03,3.36
2016-10-27 0:00:00,46.94,59.1,31.72,590.39,150.03,3.92
2016-10-27 3:00:00,45.41,59.1,28.88,581.17,119.5,2.19
2016-10-27 6:00:00,47.05,59.1,14.12,606.83,94.48,1.81
2016-10-27 9:00:00,37.36,61.9,24.51,632.5,111.43,1.71
2016-10-27 12:00:00,167.28,63.2,33.63,510.78,90.69,1.12
2016-10-27 15:00:00,122.51,60.6,16.16,439.27,69.54,1.03
2016-10-27 18:00:00,104.41,66.2,24.63,376.89,148.98,1.31
2016-10-27 21:00:00,38.95,53.7,21.95,520.11,181.82,3.49
2016-10-28 0:00:00,185.82,55.5,23.86,499.22,156.13,1.73
2016-10-28 3:00:00,39.38,55.5,37.07,536.69,100.21,1.0
2016-10-28 6:00:00,40.86,55.5,19.22,537.45,97.89,1.3
2016-10-28 9:00:00,33.82,58.3,25.6,560.23,94.57,1.44
2016-10-28 12:00:00,40.75,62.7,31.69,613.7,109.83,1.36
2016-10-28 15:00:00,150.64,60.3,21.34,368.44,70.13,0.55
2016-10-28 18:00:00,101.32,62.1,31.31,351.45,149.15,1.33
2016-10-28 21:00:00,187.73,53.7,39.69,500.89,204.42,5.74
2016-10-29 0:00:00,96.53,53.7,40.64,605.93,144.5,4.45
2016-10-29 3:00:00,121.43,55.5,49.2,512.1,129.58,2.57
2016-10-29 6:00:00,59.86,55.5,25.93,376.0,103.56,2.02
2016-10-29 9:00:00,108.23,61.6,57.38,593.22,179.95,2.8
2016-10-29 12:00:00,139.18,63.9,83.74,507.03,184.44,1.21
2016-10-29 15:00:00,185.05,64.4,41.93,435.61,113.43,1.35
2016-10-29 18:00:00,211.68,64.7,80.2,533.72,237.23,2.46
2016-10-29 21:00:00,274.15,57.3,58.51,499.4,202.49,4.39
2016-10-30 0:00:00,471.12,57.3,47.62,775.33,131.66,3.86
2016-10-30 3:00:00,356.8,59.1,38.95,591.66,113.18,2.97
2016-10-30 6:00:00,251.13,59.1,26.1,457.5,81.0,2.38
2016-10-30 9:00:00,440.0,63.7,43.15,726.77,175.71,2.7
2016-10-30 12:00:00,129.81,67.5,40.15,436.78,76.49,0.82
2016-10-30 15:00:00,143.9,66.8,36.67,276.66,93.29,1.33
2016-10-30 18:00:00,150.74,66.5,43.73,359.11,144.75,1.9
2016-10-30 21:00:00,248.19,59.1,40.13,621.03,132.47,2.91
2016-10-31 0:00:00,67.96,59.1,49.9,541.83,135.37,3.37
2016-10-31 3:00:00,72.24,60.9,156.98,659.8,88.49,2.68
2016-10-31 6:00:00,87.78,59.1,58.76,661.84,77.53,2.72
2016-10-31 9:00:00,474.2,64.2,89.2,689.0,135.06,1.84
2016-10-31 12:00:00,275.75,65.5,49.6,445.84,107.78,0.91
2016-10-31 15:00:00,138.77,63.2,41.09,385.11,74.83,0.88
2016-10-31 18:00:00,113.45,62.2,40.53,340.89,143.5,1.62
2016-10-31 21:00:00,221.24,57.3,45.71,454.84,155.28,3.92
2016-11-01 0:00:00,61.62,59.1,40.04,656.33,118.22,3.29
2016-11-01 3:00:00,297.47,57.3,40.35,666.72,116.45,2.23
2016-11-01 6:00:00,157.63,57.3,18.73,495.12,90.97,1.69
2016-11-01 9:00:00,206.91,60.4,33.66,637.0,140.48,1.78
2016-11-01 12:00:00,199.8,60.4,51.28,546.66,100.53,1.18
2016-11-01 15:00:00,132.98,52.2,33.06,331.76,69.38,1.12
2016-11-01 18:00:00,141.18,61.4,37.96,453.23,173.05,2.27
2016-11-01 21:00:00,218.41,57.3,27.17,500.75,164.13,3.71
2016-11-02 0:00:00,246.46,57.3,24.77,682.16,152.07,3.12
2016-11-02 3:00:00,275.69,57.3,35.98,614.66,110.8,2.9
2016-11-02 6:00:00,50.82,59.1,13.4,705.36,110.92,2.34
2016-11-02 9:00:00,355.92,62.2,27.0,790.67,145.82,2.58
